# Param 32 = 0.13385 
 41    0.2097928    
 42    0.2097928    
 43    0.2184501    
 44    0.2184501    
 45    0.2283280    
 46    0.2283280    
 47    0.2289714    
 48    0.2319711    
 49    0.2323968    
 50    0.2323968    
 51    0.2326848    
 52    0.2326848    
 53    0.2355245    
 54    0.2355245    
 55    0.2358985    
 56    0.2358985    
 57    0.2439485    
 58    0.2439485    
 59    0.2440208    
 60    0.2440208    
 61    0.2462496    
 62    0.2462496    
 63    0.2486464    
 64    0.2501464    
 65    0.2501464    
 66    0.2565535    
 67    0.2565535    
 68    0.2595503    
 69    0.2595503    
 70    0.2647238    
 71    0.2647238    
###                          ###

# Param 32 = 2.54307 
  1    0.0637749    
  2    0.0744463    
  3    0.0744463    
  4    0.0986237    
  5    0.1020645    
  6    0.1020645    
  7    0.1129330    
  8    0.1129330    
  9    0.1199790    
 10    0.1199790    
 11    0.1275499    
 12    0.1277816    
 13    0.1277816    
 14    0.1442774    
 15    0.1442774    
 16    0.1515865    
 17    0.1515865    
 18    0.1536573    
 19    0.1536573    
 20    0.1578174    
 21    0.1582375    
 22    0.1605084    
 23    0.1605084    
 24    0.1652969    
 25    0.1688714    
 26    0.1688714    
 27    0.1766677    
 28    0.1766677    
 29    0.1766961    
 30    0.1766961    
 31    0.1911950    
 32    0.1911950    
 33    0.1913248    
 34    0.1918929    
 35    0.1918929    
 36    0.1939303    
 37    0.1939303    
 38    0.1965451    
 39    0.1965451    
 40    0.1979710    
 41    0.2071259    
 42    0.2071259    
 43    0.2123423    
 44    0.2123423    
 45    0.2202204    
 46    0.2202204    
 47    0.2231914    
 48    0.2273175    
 49    0.2313488    
 50    0.2313488    
 51    0.2323621    
 52    0.2323621    
 53    0.2327483    
 54    0.2327483    
 55    0.2331668    
 56    0.2331668    
 57    0.2386168    
 58    0.2386168    
 59    0.2388117    
 60    0.2388117    
 61    0.2397315    
 62    0.2420724    
 63    0.2420724    
 64    0.2438501    
 65    0.2438501    
 66    0.2541677    
 67    0.2541677    
 68    0.2551033    
 69    0.2564887    
 70    0.2564887    
 71    0.2608513    
###                          ###

# Param 32 = 2.67691 
  1    0.0605862    
  2    0.0694242    
